manufacturer_slug,name,year,category,target_use,is_current,cell_count,line_material,riser_config,manufacturer_url,description,size_label,flat_area_m2,flat_span_m,flat_aspect_ratio,proj_area_m2,proj_span_m,proj_aspect_ratio,wing_weight_kg,ptv_min_kg,ptv_max_kg,speed_trim_kmh,speed_max_kmh,glide_ratio_best,min_sink_ms,cert_standard,cert_classification,cert_test_lab,cert_test_date,cert_report_url
ozone,Swift 6,,paraglider,xc,false,62,,,https://flyozone.com/paragliders/products/gliders/swift-6,,MS,24.04,11.71,5.7,20.38,9.23,4.18,4.11,75,95,,,,,EN,B,,,
ozone,Swift 6,,paraglider,xc,false,62,,,https://flyozone.com/paragliders/products/gliders/swift-6,,ML,25.38,12.03,5.7,21.52,9.49,4.18,4.27,85,105,,,,,EN,B,,,
ozone,Swift 6,,paraglider,xc,false,62,,,https://flyozone.com/paragliders/products/gliders/swift-6,,L,26.7,12.34,5.7,22.64,9.73,4.18,4.41,95,115,,,,,EN,B,,,
ozone,Delta 5,,paraglider,leisure,false,65,,,https://flyozone.com/paragliders/products/gliders/delta-5,,XS,19.3,10.82,6.07,16.4,8.66,4.57,4.58,55,75,,,,,EN,EN-C,,,
ozone,Delta 5,,paraglider,leisure,false,65,,,https://flyozone.com/paragliders/products/gliders/delta-5,,S,21.1,11.31,6.07,17.9,9.05,4.57,4.89,65,85,,,,,EN,EN-C,,,
ozone,Delta 5,,paraglider,leisure,false,65,,,https://flyozone.com/paragliders/products/gliders/delta-5,,MS,22.8,11.76,6.07,19.4,9.41,4.57,5.15,75,95,,,,,EN,EN-C,,,
ozone,Delta 5,,paraglider,leisure,false,65,,,https://flyozone.com/paragliders/products/gliders/delta-5,,ML,24.4,12.16,6.07,20.7,9.73,4.57,5.44,85,105,,,,,EN,EN-C,,,
ozone,Delta 5,,paraglider,leisure,false,65,,,https://flyozone.com/paragliders/products/gliders/delta-5,,L,25.9,12.53,6.07,22.04,10.03,4.57,5.71,95,115,,,,,EN,EN-C,,,
ozone,Delta 5,,paraglider,leisure,false,65,,,https://flyozone.com/paragliders/products/gliders/delta-5,,XL,27.8,13,6.07,23.7,10.4,4.57,5.98,110,130,,,,,EN,EN-C,,,
ozone,Alpina 4 Gt,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4-gt,,XS,19.3,10.81,6.05,16.4,8.52,4.4,3.91,55,70,,,,,EN,EN C,,,
ozone,Alpina 4 Gt,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4-gt,,S,21.7,11.46,6.05,18.4,9.04,4.4,4.19,65,85,,,,,EN,EN C,,,
ozone,Alpina 4 Gt,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4-gt,,MS,23.1,11.83,6.05,19.6,9.33,4.4,4.42,75,95,,,,,EN,EN C,,,
ozone,Alpina 4 Gt,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4-gt,,ML,24.4,12.16,6.05,20.7,9.59,4.4,4.56,85,105,,,,,EN,EN C,,,
ozone,Alpina 4 Gt,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4-gt,,L,25.7,12.47,6.05,21.8,9.84,4.4,4.75,95,115,,,,,EN,EN C,,,
ozone,Alpina 4 Gt,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4-gt,,XL,27.6,12.92,6.05,23.4,10.19,4.4,5.02,110,130,,,,,EN,EN C,,,
ozone,Alpina 5,,paraglider,xc,false,65,,,https://flyozone.com/paragliders/products/gliders/alpina-5,,XS,19.3,10.82,6.07,16.4,8.66,4.57,3.53,55,75,,,,,EN,C,,,
ozone,Alpina 5,,paraglider,xc,false,65,,,https://flyozone.com/paragliders/products/gliders/alpina-5,,S,21.1,11.31,6.07,17.9,9.05,4.57,3.75,65,85,,,,,EN,C,,,
ozone,Alpina 5,,paraglider,xc,false,65,,,https://flyozone.com/paragliders/products/gliders/alpina-5,,MS,22.8,11.76,6.07,19.4,9.41,4.57,3.96,75,95,,,,,EN,C,,,
ozone,Alpina 5,,paraglider,xc,false,65,,,https://flyozone.com/paragliders/products/gliders/alpina-5,,ML,24.4,12.16,6.07,20.7,9.73,4.57,4.15,85,105,,,,,EN,C,,,
ozone,Alpina 5,,paraglider,xc,false,65,,,https://flyozone.com/paragliders/products/gliders/alpina-5,,L,25.9,12.53,6.07,22.04,10.03,4.57,4.35,95,115,,,,,EN,C,,,
ozone,Alpina 5,,paraglider,xc,false,65,,,https://flyozone.com/paragliders/products/gliders/alpina-5,,XL,27.8,13,6.07,23.7,10.4,4.57,4.62,110,130,,,,,EN,C,,,
ozone,Photon,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/photon,,XS,19.1,11.1,6.5,16.1,8.7,4.7,4.28,60,75,,,,,EN,C,,,
ozone,Photon,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/photon,,S,20.7,11.6,6.5,17.4,9,4.7,4.47,70,85,,,,,EN,C,,,
ozone,Photon,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/photon,,MS,22.3,12,6.5,18.9,9.4,4.7,4.75,80,95,,,,,EN,C,,,
ozone,Photon,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/photon,,ML,23.9,12.5,6.5,20.2,9.7,4.7,5,90,105,,,,,EN,C,,,
ozone,Photon,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/photon,,L,25.5,12.9,6.5,21.5,10.1,4.7,5.27,100,115,,,,,EN,C,,,
ozone,Photon,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/photon,,XL,27.3,13.3,6.5,23.1,10.4,4.7,5.55,110,130,,,,,EN,C,,,
ozone,Lyght,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/lyght,,XS,19.1,11.1,6.5,16.1,8.7,4.7,3.55,60,75,,,,,EN,C,,,
ozone,Lyght,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/lyght,,S,20.7,11.6,6.5,17.4,9,4.7,3.72,70,85,,,,,EN,C,,,
ozone,Lyght,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/lyght,,MS,22.3,12,6.5,18.9,9.4,4.7,3.95,80,95,,,,,EN,C,,,
ozone,Lyght,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/lyght,,ML,23.9,12.5,6.5,20.2,9.7,4.7,4.16,90,105,,,,,EN,C,,,
ozone,Lyght,,paraglider,xc,false,71,,,https://flyozone.com/paragliders/products/gliders/lyght,,L,25.5,12.9,6.5,21.5,10.1,4.7,4.4,100,115,,,,,EN,C,,,
ozone,Zeolite 2 Gt,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2-gt,,XS,18.9,11.3,6.8,15.9,8.9,5,3.38,60,75,,,,,EN,D,,,
ozone,Zeolite 2 Gt,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2-gt,,S,20.4,11.8,6.8,17.2,9.3,5,3.56,65,85,,,,,EN,D,,,
ozone,Zeolite 2 Gt,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2-gt,,MS,22,12.2,6.8,18.5,9.6,5,3.75,80,95,,,,,EN,D,,,
ozone,Zeolite 2 Gt,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2-gt,,ML,23.5,12.6,6.8,19.8,9.9,5,3.91,90,105,,,,,EN,D,,,
ozone,Zeolite 2 Gt,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2-gt,,L,25.1,13.1,6.8,21.1,10.3,5,4.19,100,115,,,,,EN,D,,,
ozone,Zeolite 2,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2,,XS,18.9,11.3,6.8,15.9,8.9,5,2.72,60,75,,,,,EN,D,,,
ozone,Zeolite 2,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2,,S,20.4,11.8,6.8,17.2,9.3,5,2.88,65,85,,,,,EN,D,,,
ozone,Zeolite 2,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2,,MS,22,12.2,6.8,18.5,9.6,5,3.03,80,95,,,,,EN,D,,,
ozone,Zeolite 2,,paraglider,competition,false,71,,,https://flyozone.com/paragliders/products/gliders/zeolite-2,,ML,23.5,12.6,6.8,19.8,9.9,5,3.16,90,105,,,,,EN,D,,,
ozone,Zeno 2,,paraglider,competition,false,78,,,https://flyozone.com/paragliders/products/gliders/zeno-2,,XS,19.4,11.6,6.9,16.3,9.1,5.1,4.5,65,80,,,,,EN,D,,,
ozone,Zeno 2,,paraglider,competition,false,78,,,https://flyozone.com/paragliders/products/gliders/zeno-2,,S,21,12,6.9,17.7,9.5,5.1,4.7,75,90,,,,,EN,D,,,
ozone,Zeno 2,,paraglider,competition,false,78,,,https://flyozone.com/paragliders/products/gliders/zeno-2,,MS,22.5,12.5,6.9,18.9,9.8,5.1,4.92,85,100,,,,,EN,D,,,
ozone,Zeno 2,,paraglider,competition,false,78,,,https://flyozone.com/paragliders/products/gliders/zeno-2,,ML,24.1,12.9,6.9,20.3,10.2,5.1,5.22,95,110,,,,,EN,D,,,
ozone,Zeno 2,,paraglider,competition,false,78,,,https://flyozone.com/paragliders/products/gliders/zeno-2,,L,26.5,13.5,6.9,22.2,10.7,5.1,5.62,105,125,,,,,EN,D,,,
ozone,Enzo 3,,paraglider,competition,false,101,,,https://flyozone.com/paragliders/products/gliders/enzo-3,,XXS,19.1,12,7.55,16.2,9.4,5.5,5.3,80,90,,,,,CCC,CCC,,,
ozone,Enzo 3,,paraglider,competition,false,101,,,https://flyozone.com/paragliders/products/gliders/enzo-3,,XS,20.3,12.4,7.55,17.2,9.7,5.5,5.5,85,95,,,,,CCC,CCC,,,
ozone,Enzo 3,,paraglider,competition,false,101,,,https://flyozone.com/paragliders/products/gliders/enzo-3,,S,22,12.9,7.55,18.6,10.1,5.5,5.6,90,105,,,,,CCC,CCC,,,
ozone,Enzo 3,,paraglider,competition,false,101,,,https://flyozone.com/paragliders/products/gliders/enzo-3,,M,23.7,13.4,7.55,20.1,10.5,5.5,5.9,95,115,,,,,CCC,CCC,,,
ozone,Enzo 3,,paraglider,competition,false,101,,,https://flyozone.com/paragliders/products/gliders/enzo-3,,L,25.7,13.9,7.55,21.7,10.9,5.5,6.2,105,125,,,,,CCC,CCC,,,
ozone,Enzo 3,,paraglider,competition,false,101,,,https://flyozone.com/paragliders/products/gliders/enzo-3,,XL,26.7,14.2,7.55,22.6,11.1,5.5,6.4,115,130,,,,,CCC,CCC,,,
ozone,Ultralite 5,,paraglider,leisure,false,34,,,https://flyozone.com/paragliders/products/gliders/ultralite-5,,13,12.9,7.7,4.56,11.4,6.3,3.4,1.44,55,90,,,,,EN,-,,,
ozone,Ultralite 5,,paraglider,leisure,false,34,,,https://flyozone.com/paragliders/products/gliders/ultralite-5,,15,14.9,8.2,4.56,13.1,6.7,3.4,1.59,55,90,,,,,EN,-,,,
ozone,Ultralite 5,,paraglider,leisure,false,34,,,https://flyozone.com/paragliders/products/gliders/ultralite-5,,17,16.9,8.8,4.56,14.7,7.1,3.4,1.76,55,90,,,,,EN,C,,,
ozone,Ultralite 5,,paraglider,leisure,false,34,,,https://flyozone.com/paragliders/products/gliders/ultralite-5,,19,18.9,9.3,4.56,16.5,7.5,3.4,1.93,55,95,,,,,EN,B,,,
ozone,Ultralite 5,,paraglider,leisure,false,34,,,https://flyozone.com/paragliders/products/gliders/ultralite-5,,21,20.8,9.7,4.56,18.1,7.9,3.4,2.07,55,100,,,,,EN,A,,,
ozone,Ultralite 5,,paraglider,leisure,false,34,,,https://flyozone.com/paragliders/products/gliders/ultralite-5,,23,22.8,10.2,4.56,19.9,8.3,3.4,2.23,65,110,,,,,EN,A,,,
ozone,Ultralite 5,,paraglider,leisure,false,34,,,https://flyozone.com/paragliders/products/gliders/ultralite-5,,25,25.1,10.7,4.56,21.9,8.7,3.4,2.41,75,120,,,,,EN,A,,,
ozone,Session,,paraglider,leisure,false,48,,,https://flyozone.com/paragliders/products/gliders/session,,15,15.3,9.1,5.46,13,7.3,4.06,4.22,,,,,,,EN,Load test,,,
ozone,Session,,paraglider,leisure,false,48,,,https://flyozone.com/paragliders/products/gliders/session,,16,16.3,9.4,5.46,13.9,7.5,4.06,4.41,,,,,,,EN,Load test,,,
ozone,Session,,paraglider,leisure,false,48,,,https://flyozone.com/paragliders/products/gliders/session,,17,17.3,9.7,5.46,14.7,7.7,4.06,4.6,,,,,,,EN,Load test,,,
ozone,Magnum 4,,paraglider,xc,false,54,,,https://flyozone.com/paragliders/products/gliders/magnum-4,,38,38.1,14.41,5.45,31.9,11.16,3.9,7.44,110,190,,,,,EN,B,,,
ozone,Magnum 4,,paraglider,xc,false,54,,,https://flyozone.com/paragliders/products/gliders/magnum-4,,41,41.1,14.96,5.45,34.4,11.59,3.9,7.85,130,220,,,,,EN,B,,,
ozone,Magnum 4,,paraglider,xc,false,54,,,https://flyozone.com/paragliders/products/gliders/magnum-4,,44,44.1,15.51,5.45,37,12.01,3.9,8.34,140,239,,,,,EN,B,,,
ozone,Swiftmax 2,,paraglider,leisure,false,57,,,https://flyozone.com/paragliders/products/gliders/swiftmax-2,,41,41,15.09,5.55,34.6,11.83,4.05,7.12,120,230,,,,,EN,EN B,,,
ozone,Wisp 2,,paraglider,xc,false,44,,,https://flyozone.com/paragliders/products/gliders/wisp-2,,37,37.1,14.01,5.3,31.3,10.77,3.71,4.15,90,180,,,,,EN,B,,,
ozone,Addict 2,,paraglider,leisure,false,59,,,https://flyozone.com/paragliders/products/gliders/addict-2,,XS,22.2,11.2,5.6,19.1,8.9,4.2,5.1,55,70,,,,,EN,2,,,
ozone,Addict 2,,paraglider,leisure,false,59,,,https://flyozone.com/paragliders/products/gliders/addict-2,,S,24.3,11.7,5.6,20.9,9.3,4.2,5.4,65,85,,,,,EN,2,,,
ozone,Addict 2,,paraglider,leisure,false,59,,,https://flyozone.com/paragliders/products/gliders/addict-2,,M,26.3,12.1,5.6,22.6,9.7,4.2,5.8,80,100,,,,,EN,2,,,
ozone,Addict 2,,paraglider,leisure,false,59,,,https://flyozone.com/paragliders/products/gliders/addict-2,,L,28.6,12.7,5.6,24.6,10.1,4.2,6.2,95,115,,,,,EN,2,,,
ozone,Addict 2,,paraglider,leisure,false,59,,,https://flyozone.com/paragliders/products/gliders/addict-2,,XL,31.2,13.2,5.6,26.8,10.6,4.2,6.6,110,135,,,,,EN,2,,,
ozone,Alpina,,paraglider,xc,false,58,,,https://flyozone.com/paragliders/products/gliders/alpina,,XS,21.9,11.33,5.85,18.9,9.12,4.4,4.11,55,70,,,,,EN,C,,,
ozone,Alpina,,paraglider,xc,false,58,,,https://flyozone.com/paragliders/products/gliders/alpina,,S,24,11.86,5.85,20.7,9.54,4.4,4.31,65,85,,,,,EN,C,,,
ozone,Alpina,,paraglider,xc,false,58,,,https://flyozone.com/paragliders/products/gliders/alpina,,M,26,12.33,5.85,22.4,9.93,4.4,4.51,80,100,,,,,EN,C,,,
ozone,Alpina,,paraglider,xc,false,58,,,https://flyozone.com/paragliders/products/gliders/alpina,,L,28.3,12.86,5.85,24.4,10.35,4.4,4.71,95,115,,,,,EN,C,,,
ozone,Alpina 2,,paraglider,leisure,false,62,,,https://flyozone.com/paragliders/products/gliders/alpina-2,,XS,21.1,11.3,6,17.8,8.9,4.4,3.7,58,70,,,,,,,,,
ozone,Alpina 2,,paraglider,leisure,false,62,,,https://flyozone.com/paragliders/products/gliders/alpina-2,,S,23.1,11.8,6,19.4,9.3,4.4,4,65,85,,,,,,,,,
ozone,Alpina 2,,paraglider,leisure,false,62,,,https://flyozone.com/paragliders/products/gliders/alpina-2,,MS,24.4,12.1,6,20.5,9.5,4.4,4.2,75,95,,,,,,,,,
ozone,Alpina 2,,paraglider,leisure,false,62,,,https://flyozone.com/paragliders/products/gliders/alpina-2,,ML,25.7,12.5,6,21.7,9.8,4.4,4.5,85,105,,,,,,,,,
ozone,Alpina 2,,paraglider,leisure,false,62,,,https://flyozone.com/paragliders/products/gliders/alpina-2,,L,27.3,12.8,6,23,10.1,4.4,4.8,95,115,,,,,,,,,
ozone,Alpina 3,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-3,,XS,20,10.97,6,17,8.67,4.4,3.9,58,70,,,,,,,,,
ozone,Alpina 3,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-3,,S,21.9,11.46,6,18.6,9.06,4.4,4.15,65,85,,,,,,,,,
ozone,Alpina 3,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-3,,MS,23.1,11.78,6,19.6,9.31,4.4,4.3,75,95,,,,,,,,,
ozone,Alpina 3,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-3,,ML,24.4,12.11,6,20.7,9.56,4.4,4.5,85,105,,,,,,,,,
ozone,Alpina 3,,paraglider,leisure,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-3,,L,25.9,12.47,6,21.9,9.85,4.4,4.7,95,115,,,,,,,,,
ozone,Alpina 4,,paraglider,xc,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4,,XS,19.3,10.81,6.05,16.4,8.52,4.4,3.5,55,70,,,,,EN,C,,,
ozone,Alpina 4,,paraglider,xc,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4,,S,21.7,11.46,6.05,18.4,9.04,4.4,3.8,65,85,,,,,EN,C,,,
ozone,Alpina 4,,paraglider,xc,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4,,MS,23.1,11.83,6.05,19.6,9.33,4.4,3.9,75,95,,,,,EN,C,,,
ozone,Alpina 4,,paraglider,xc,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4,,ML,24.4,12.16,6.05,20.7,9.59,4.4,4.1,85,105,,,,,EN,C,,,
ozone,Alpina 4,,paraglider,xc,false,66,,,https://flyozone.com/paragliders/products/gliders/alpina-4,,L,25.7,12.47,6.05,21.8,9.84,4.4,4.3,95,115,,,,,EN,C,,,
ozone,Atom 2,,paraglider,leisure,false,33,,,https://flyozone.com/paragliders/products/gliders/atom-2,,SIZE1,22.9,11.57,4.86,20.18,8.23,3.36,,55,75,,,,,,,,,
ozone,Atom 2,,paraglider,leisure,false,33,,,https://flyozone.com/paragliders/products/gliders/atom-2,,SIZE2,25.37,11.1,4.86,22.36,8.67,3.36,,60,85,,,,,,,,,
ozone,Atom 2,,paraglider,leisure,false,33,,,https://flyozone.com/paragliders/products/gliders/atom-2,,SIZE3,27.52,11.57,4.86,24.26,9.03,3.36,,80,100,,,,,,,,,
ozone,Atom 2,,paraglider,leisure,false,33,,,https://flyozone.com/paragliders/products/gliders/atom-2,,SIZE4,29.76,12.03,4.86,26.24,9.39,3.36,,95,120,,,,,,,,,
ozone,Atom 3,,paraglider,school,false,31,,,https://flyozone.com/paragliders/products/gliders/atom-3,,XXS,20,9.25,4.26,17.3,7.25,3.04,3.88,49,70,,,,,EN,A,,,
ozone,Atom 3,,paraglider,school,false,31,,,https://flyozone.com/paragliders/products/gliders/atom-3,,XS,22,9.7,4.26,19,7.6,3.04,4.17,55,75,,,,,EN,A,,,
ozone,Atom 3,,paraglider,school,false,31,,,https://flyozone.com/paragliders/products/gliders/atom-3,,S,24.1,10.13,4.26,20.8,7.94,3.04,4.45,65,90,,,,,EN,A,,,
ozone,Atom 3,,paraglider,school,false,31,,,https://flyozone.com/paragliders/products/gliders/atom-3,,M,26.1,10.54,4.26,22.5,8.26,3.04,4.76,75,105,,,,,EN,A,,,
ozone,Atom 3,,paraglider,school,false,31,,,https://flyozone.com/paragliders/products/gliders/atom-3,,L,29.5,11.21,4.26,25.4,8.79,3.04,5.2,95,125,,,,,EN,A,,,
ozone,Buzz,,paraglider,leisure,false,,,,https://flyozone.com/paragliders/products/gliders/buzz,,XS,22.3,10.8,5.1,19.55,8.26,3.64,5.2,55,70,,,,,,,,,
ozone,Buzz,,paraglider,leisure,false,,,,https://flyozone.com/paragliders/products/gliders/buzz,,S,24.5,11.18,5.1,20.93,8.73,3.64,5.5,65,85,,,,,,,,,
ozone,Buzz,,paraglider,leisure,false,,,,https://flyozone.com/paragliders/products/gliders/buzz,,M,26.55,11.64,5.1,22.7,9.1,3.64,5.8,80,100,,,,,,,,,
ozone,Buzz,,paraglider,leisure,false,,,,https://flyozone.com/paragliders/products/gliders/buzz,,L,29.1,12.18,5.1,24.86,9.51,3.64,6.2,95,115,,,,,,,,,
ozone,Buzz,,paraglider,leisure,false,,,,https://flyozone.com/paragliders/products/gliders/buzz,,XL,31.95,12.78,5.1,27.25,9.96,3.64,6.5,110,135,,,,,,,,,
ozone,Buzz Z,,paraglider,leisure,false,,,,https://flyozone.com/paragliders/products/gliders/buzz-z,,XS,22.2,10.65,5.1,19.1,8.43,3.73,4.95,55,70,,,,,,,,,
ozone,Buzz Z,,paraglider,leisure,false,,,,https://flyozone.com/paragliders/products/gliders/buzz-z,,S,24,11.07,5.1,20.65,8.76,3.73,5.3,65,85,,,,,,,,,
